client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
99dad8d6074297b59ebd79cbcae1c02a942cae47d70fbae0c07b2ca41856c9617c45a7294916050969d0315ccbebdc7a088972f6e89a8b7f7aef14a10f899f3f	common_voice_en_22008868.mp3	no	3	0				en	Benchmark
99dad8d6074297b59ebd79cbcae1c02a942cae47d70fbae0c07b2ca41856c9617c45a7294916050969d0315ccbebdc7a088972f6e89a8b7f7aef14a10f899f3f	common_voice_en_22008870.mp3	two	3	1				en	Benchmark
99dad8d6074297b59ebd79cbcae1c02a942cae47d70fbae0c07b2ca41856c9617c45a7294916050969d0315ccbebdc7a088972f6e89a8b7f7aef14a10f899f3f	common_voice_en_22008871.mp3	yes	2	0				en	Benchmark
9a3792703d129360d4a5f2c2b4303f600315b0c859efa3de58ab9f833e549da5ea0b8b9cae75d0c514319a41df2012bc57a6fc2e2dce0fc97b3f2039e175f2dd	common_voice_en_22026803.mp3	four	2	0				en	Benchmark
9ace38e152f9cef4d912aae809782b12a97f38e687f646127b9ebd792d4dcde8cf48449824edac8d9aa7896ba867c5fa587d3ae041f3b6e752aa636cec4521e3	common_voice_en_22106681.mp3	no	3	0	twenties	male		en	Benchmark
9b105aafe9caeab3dedbef21d06cce4499985bde2ee70b347163b3bcbed74c3493b5dd0e40dd3706a80b7bc8ea378f7bc35fdd5316d4d2c3728b82fd8d160252	common_voice_en_22133903.mp3	one	2	0				en	Benchmark
9b105aafe9caeab3dedbef21d06cce4499985bde2ee70b347163b3bcbed74c3493b5dd0e40dd3706a80b7bc8ea378f7bc35fdd5316d4d2c3728b82fd8d160252	common_voice_en_22133904.mp3	no	2	0				en	Benchmark
9b7aff8fe020221aec6ac8fc9e90eaae54da341af9fec19ea9b2b10a618a1438db316cb2aeccf020bf4f092a271cd5929235d695f7cf8e810646d6ea52daea72	common_voice_en_21951275.mp3	two	3	2				en	Benchmark
9b7aff8fe020221aec6ac8fc9e90eaae54da341af9fec19ea9b2b10a618a1438db316cb2aeccf020bf4f092a271cd5929235d695f7cf8e810646d6ea52daea72	common_voice_en_21951277.mp3	four	2	1				en	Benchmark
9bb51744afacca07cb12b2e3fc3994ff9a3e3fba4befc358b05e6ade3350d4051ad1e98175515357fb87ca0867b20c83b2cae15db42fdaea7732a9b1b99e49e6	common_voice_en_22145535.mp3	three	2	0				en	Benchmark
9bb51744afacca07cb12b2e3fc3994ff9a3e3fba4befc358b05e6ade3350d4051ad1e98175515357fb87ca0867b20c83b2cae15db42fdaea7732a9b1b99e49e6	common_voice_en_22145536.mp3	two	2	0				en	Benchmark
9bb51744afacca07cb12b2e3fc3994ff9a3e3fba4befc358b05e6ade3350d4051ad1e98175515357fb87ca0867b20c83b2cae15db42fdaea7732a9b1b99e49e6	common_voice_en_22145537.mp3	no	2	0				en	Benchmark
9ca18a4dd475c67d1fd42df327f4de7c6c26744e4b95db8fcd73b732e815ac1fa79484d3cdd4dabc4154dd8fa0fcf7c7c2450af7bb3badc47bde822fc096acda	common_voice_en_22085265.mp3	two	4	1				en	Benchmark
9ca18a4dd475c67d1fd42df327f4de7c6c26744e4b95db8fcd73b732e815ac1fa79484d3cdd4dabc4154dd8fa0fcf7c7c2450af7bb3badc47bde822fc096acda	common_voice_en_22085268.mp3	four	2	0				en	Benchmark
9cd9ee3dcee638f2a6b1d5c1246e38a7503d90e608712cf4b981523bb75e366014df5183bbcd8d25bf66d1657e7f6c93060b614de205cb8411997cca02533489	common_voice_en_22220646.mp3	two	2	0				en	Benchmark
9cd9ee3dcee638f2a6b1d5c1246e38a7503d90e608712cf4b981523bb75e366014df5183bbcd8d25bf66d1657e7f6c93060b614de205cb8411997cca02533489	common_voice_en_22220647.mp3	four	2	0				en	Benchmark
9cf45c1fb4a1a10cbcc55680d9efd08a6d94f190607facece870371f37127c7bfcd8c14177b5266be74e2058a6b0db83b979bd4941e24a0dacab9ab81966432b	common_voice_en_22067926.mp3	four	2	0				en	Benchmark
9d025d506576f1acb439ac5ce9b23767a3ea5e630c1e3d2c989beab903bdf3cff962b64443947a2ab78b23d72aaf955c00b5cd20fc0d00bb730bc77fe4df482d	common_voice_en_22040067.mp3	one	2	0				en	Benchmark
9d025d506576f1acb439ac5ce9b23767a3ea5e630c1e3d2c989beab903bdf3cff962b64443947a2ab78b23d72aaf955c00b5cd20fc0d00bb730bc77fe4df482d	common_voice_en_22040070.mp3	yes	3	0				en	Benchmark
9d049df8d11528ea03f8ad7fffd5bb3c8e8a13c74c001f6759d63d2ab3200f843f1aaa6d6d0e49e46e38786df7a647263fbf57ada003cb3e5555369ef9ebae20	common_voice_en_22096999.mp3	yes	3	0				en	Benchmark
9d049df8d11528ea03f8ad7fffd5bb3c8e8a13c74c001f6759d63d2ab3200f843f1aaa6d6d0e49e46e38786df7a647263fbf57ada003cb3e5555369ef9ebae20	common_voice_en_22097000.mp3	no	3	0				en	Benchmark
9d5495d95eb8e076bcd97aded5e1800d039bffd62012e84884979813fb213be1748087c03c400bfaeb86ee32ee13aa83887862f62cf795364b84cd6b5865c5e8	common_voice_en_22131206.mp3	three	2	0				en	Benchmark
9d5dbb68fb65a7586ccb4a2c14cb46b1d427cdceb64c768ad1f39854dbdc33f20baf223637a8799cdd56b80bb8a350faa6587c3a99be238857990a727fd394c9	common_voice_en_22212168.mp3	two	2	0				en	Benchmark
9d5dbb68fb65a7586ccb4a2c14cb46b1d427cdceb64c768ad1f39854dbdc33f20baf223637a8799cdd56b80bb8a350faa6587c3a99be238857990a727fd394c9	common_voice_en_22212169.mp3	four	2	0				en	Benchmark
9d5dbb68fb65a7586ccb4a2c14cb46b1d427cdceb64c768ad1f39854dbdc33f20baf223637a8799cdd56b80bb8a350faa6587c3a99be238857990a727fd394c9	common_voice_en_22212170.mp3	one	2	0				en	Benchmark
9dcfd325f67620e66a64e84ebc62cf15a1bf992649a48682e71f284619eb457764a766a48c718bf7ac3b3c4609d517c73175202039541696ff674155ece39bfb	common_voice_en_22166840.mp3	one	2	0				en	Benchmark
9dcfd325f67620e66a64e84ebc62cf15a1bf992649a48682e71f284619eb457764a766a48c718bf7ac3b3c4609d517c73175202039541696ff674155ece39bfb	common_voice_en_22166847.mp3	two	2	0				en	Benchmark
9ebc643f8876b27d8f814358738783231eecab08a6ed968ab61e89ac8bfbee1f78fda67ed50426c4133172dce3718aa7667eeae84e71ec0b79926279debae671	common_voice_en_21965958.mp3	two	4	3				en	Benchmark
9f2c273e9f973c0a7b2699c9558fb38aeb447ace548cfe6a895bafb2245b224655cd080a910c59eb81c6cc4bb414354c66cb13d221deb1e278cd0140d68b9843	common_voice_en_22047567.mp3	four	2	1				en	Benchmark
9f2c273e9f973c0a7b2699c9558fb38aeb447ace548cfe6a895bafb2245b224655cd080a910c59eb81c6cc4bb414354c66cb13d221deb1e278cd0140d68b9843	common_voice_en_22047574.mp3	one	2	0				en	Benchmark
9f940de50a572156e8f95fb95db9b6093ad641cedceb9eadef99a4d14b119fff92ffda2947ec132d713b4f6c3e4ecbc80ebf1a1f953a37510e30dd5229394d7c	common_voice_en_22121093.mp3	yes	3	0				en	Benchmark
a004e1be69c6aad6ec9b264f4c344a722f50856d9ff7c758f5d382e54dc1105d8c5c7e4a5677056098561257611ea809a636c25643935d15542c7d5b0de608fe	common_voice_en_22206915.mp3	yes	2	0				en	Benchmark
a004e1be69c6aad6ec9b264f4c344a722f50856d9ff7c758f5d382e54dc1105d8c5c7e4a5677056098561257611ea809a636c25643935d15542c7d5b0de608fe	common_voice_en_22206916.mp3	four	2	0				en	Benchmark
a014bafd5e62cd3dc635919dafd04df5adc1cae6a1e50052e409e7886ee8853492b80a137721936bb6c001b71adeb411fc00f3ee595a56beb3f6a998612f2962	common_voice_en_22034778.mp3	one	2	0				en	Benchmark
a014bafd5e62cd3dc635919dafd04df5adc1cae6a1e50052e409e7886ee8853492b80a137721936bb6c001b71adeb411fc00f3ee595a56beb3f6a998612f2962	common_voice_en_22034781.mp3	four	3	0				en	Benchmark
a0a114dddf0d49f8b40b5481f088f23fb1a117bf7b91866aa7ddc08b96e5dc5c0caa0340f8e820714943488389a67f99f7a9780b1424e21449c735f09d80ea63	common_voice_en_21984432.mp3	no	3	1				en	Benchmark
a0a114dddf0d49f8b40b5481f088f23fb1a117bf7b91866aa7ddc08b96e5dc5c0caa0340f8e820714943488389a67f99f7a9780b1424e21449c735f09d80ea63	common_voice_en_21984438.mp3	two	2	0				en	Benchmark
a1318a5b30b35d963b09edb91f9238e054f9944786d57de7b63c114c98b1b9b730d62af8ad01ea8ffd6615700023db43fe96d06cbab4fe916a0c948aa9868c03	common_voice_en_22220623.mp3	four	2	1				en	Benchmark
a1bfb7e228410db9156dde1d563b29a3d94064357fa49c9dea97b845adb5167ffd405b8ebde03ff19395ed6b2581980508d0d97fce68c9006355268286d99ff2	common_voice_en_22285921.mp3	one	3	0				en	Benchmark
a218ce0b27f7453b9b16d48e417bd65440fadfb13f785125c5181ff60f2b5817b6598d790c75ebc65ca7b99a5de721489abfbb1c6842b2567370c5a8f0726a20	common_voice_en_22083831.mp3	two	2	0				en	Benchmark
a286c78c619aa21c7bb2f7f52f51e324798ebf584755d9c9c0dad1a20648a804d52a5b21624685dc9e8d052c42681cfbfafb99aebe8abcee302b90f6884715ab	common_voice_en_22215266.mp3	yes	2	0				en	Benchmark
a286c78c619aa21c7bb2f7f52f51e324798ebf584755d9c9c0dad1a20648a804d52a5b21624685dc9e8d052c42681cfbfafb99aebe8abcee302b90f6884715ab	common_voice_en_22215268.mp3	three	2	0				en	Benchmark
a286c78c619aa21c7bb2f7f52f51e324798ebf584755d9c9c0dad1a20648a804d52a5b21624685dc9e8d052c42681cfbfafb99aebe8abcee302b90f6884715ab	common_voice_en_22215269.mp3	one	2	0				en	Benchmark
a286c78c619aa21c7bb2f7f52f51e324798ebf584755d9c9c0dad1a20648a804d52a5b21624685dc9e8d052c42681cfbfafb99aebe8abcee302b90f6884715ab	common_voice_en_22215270.mp3	four	2	0				en	Benchmark
a2ca0068e8a8a3c6387d7c6937212a545e26f30470e520a224e2d3548c7440fa07f85a2eb7ed358d4659c727e62ac7655bc92cc50816c5d51231e06e727c31f1	common_voice_en_22025970.mp3	one	3	0				en	Benchmark
a325c1594f6f811c6ab329bc8602cf70127c50af05cc91337bd190748afc214978e2188be46b4d9ab5decc4529009a08ae32bc9863dd1dabaa2e92ea694f190b	common_voice_en_22122464.mp3	no	2	1				en	Benchmark
a325c1594f6f811c6ab329bc8602cf70127c50af05cc91337bd190748afc214978e2188be46b4d9ab5decc4529009a08ae32bc9863dd1dabaa2e92ea694f190b	common_voice_en_22122467.mp3	four	2	0				en	Benchmark
a3650e5831de5c2cb0e745f4a2cc1ecb528fd5a532d118d706b3033142b0f36759a1ea2eaa91129002c1a82f3d421422e3fb0f411f8bb4be7ec0aa493dc27c20	common_voice_en_21970225.mp3	no	4	0				en	Benchmark
a37fff7c248f57c54bbe904aff43ddf573910cfc81d029abdaf4e8956bc7a161f6ef3815245fe5d61f4e53aa770ac2aa447102ccdcdf067e84ec8fac300bdbb7	common_voice_en_21940818.mp3	no	4	1				en	Benchmark
a4224fb47feebb2215e6475aa9ac762656097b0e5762212ce58b4e2b131da028748009ef0b98300e71831a58db81d61c57ac088aedabcbd2724fc8f753cc65f5	common_voice_en_22033362.mp3	four	2	0				en	Benchmark
a45227e9c5a65d9adf1330090a05b5879be8bc69edfc7244cccd9a1ec002dd485a7ec1ece5e38c855b4eb8e39e534e9493d9b43179ece6a72968fdf56617a034	common_voice_en_22033459.mp3	one	3	0				en	Benchmark
a46b8a6c29634f20066fb4398765b620323ebd4256f12133aae939939240823320d3eeca7bcafb8dde0155288d99c7e0cacbd8b80624885eda37a047c2690c29	common_voice_en_22206833.mp3	no	2	0	twenties	female		en	Benchmark
a532c4281838a987bbc6b94aac295dd8dd9430e8f44a4929528ccbd188e3c3e0571affd5b8345dd97632008048fb6565e2b6fc7577cc8a2e9df5d8e6e9216b7a	common_voice_en_21991743.mp3	two	3	1				en	Benchmark
a532c4281838a987bbc6b94aac295dd8dd9430e8f44a4929528ccbd188e3c3e0571affd5b8345dd97632008048fb6565e2b6fc7577cc8a2e9df5d8e6e9216b7a	common_voice_en_21991745.mp3	no	5	0				en	Benchmark
a5eb0bde9ec7c98a23c3303aa751e00eb859bece9b8c29382223547b2aeca6ed1c63793e485a0bf2a39363fa8b6279d46f1fc936d061b302f667c23ee46a9516	common_voice_en_22004406.mp3	yes	3	0				en	Benchmark
a65edd904509fc2402895284ac28f8b6a71e88b8135af6da7144c238f7b1548865d8c0de583dffd7260af9c6577b57fafacabb0c9c422711b7d7e10d8a360058	common_voice_en_21968508.mp3	one	2	0				en	Benchmark
a6d4b210199a2c7691fbe91f7a3c8c5fe4e734a42ed79acf5e2c8c156790319e0c0903e4567a3d1cb0537bc9e54ad103cd4c6cef6e692c998b268fce28668cc5	common_voice_en_22172191.mp3	three	2	1				en	Benchmark
a6d4b210199a2c7691fbe91f7a3c8c5fe4e734a42ed79acf5e2c8c156790319e0c0903e4567a3d1cb0537bc9e54ad103cd4c6cef6e692c998b268fce28668cc5	common_voice_en_22172192.mp3	two	3	0				en	Benchmark
a7f9403a28d1fa7fc5fa62254861665814acf8388ddfc9f3feb9bc25e132ecc71e223b888c0356f79b6bc44108801fb4d0d02d6e8489a8ceb64571eb6cfe71d8	common_voice_en_21960337.mp3	four	2	1				en	Benchmark
a7f9403a28d1fa7fc5fa62254861665814acf8388ddfc9f3feb9bc25e132ecc71e223b888c0356f79b6bc44108801fb4d0d02d6e8489a8ceb64571eb6cfe71d8	common_voice_en_21960341.mp3	one	6	5				en	Benchmark
a8377f1603bdb048dfdd0a93deb5b2ee650b68c52eab6f2964b7195c99b76258bfb75fccd30141d2f47660d31c75fa4e6211911bb4a2f8f7c5ed36210dfa7da7	common_voice_en_22127961.mp3	two	2	0				en	Benchmark
a8377f1603bdb048dfdd0a93deb5b2ee650b68c52eab6f2964b7195c99b76258bfb75fccd30141d2f47660d31c75fa4e6211911bb4a2f8f7c5ed36210dfa7da7	common_voice_en_22127963.mp3	one	2	0				en	Benchmark
a83fffb7d04648a5e9f15a038052a5ccbf820769a3aed1dfb59e9ddc5412b115f07bff12e17520bb1a6b2e781778470c5f6d9a403d8047ed55217229e19cf18a	common_voice_en_22120497.mp3	four	2	0				en	Benchmark
a8a762f73dc3294605d41066111c7b7681743312e06b4817a88bad4b383bfc35b37b2593a022f10aa3cc02136a41d7ceb6b1bb087f78e84874d8bc343d1e5cc6	common_voice_en_22093370.mp3	no	3	0				en	Benchmark
a8a762f73dc3294605d41066111c7b7681743312e06b4817a88bad4b383bfc35b37b2593a022f10aa3cc02136a41d7ceb6b1bb087f78e84874d8bc343d1e5cc6	common_voice_en_22093376.mp3	two	4	0				en	Benchmark
a8a762f73dc3294605d41066111c7b7681743312e06b4817a88bad4b383bfc35b37b2593a022f10aa3cc02136a41d7ceb6b1bb087f78e84874d8bc343d1e5cc6	common_voice_en_22093405.mp3	yes	2	0				en	Benchmark
a93f840567b0eeedfac88a3f21bd2d06181fc6b39097cc29d4f7729ed6776701762952020bf53923a8501890d33cc7a1c97219cb24bdd37adc852f026e57212f	common_voice_en_22198874.mp3	no	2	0				en	Benchmark
a965f625bb611e1a734fd5137cb124b3c370cf0ad97c4e238048c3244f8c01115afa431748da0414b3917e6517e84c992da2911e497fe8c1fb93603aeab1550c	common_voice_en_22077429.mp3	one	2	0				en	Benchmark
a965f625bb611e1a734fd5137cb124b3c370cf0ad97c4e238048c3244f8c01115afa431748da0414b3917e6517e84c992da2911e497fe8c1fb93603aeab1550c	common_voice_en_22077439.mp3	two	3	0				en	Benchmark
a9dd5010f49d68df245ad8f5a7a26687057dbb47600c2bae2c3eff26aae6eb19d560c66e63f6fb089c2a553874cb060fbe5b675247619f28b1eed6353e3e9174	common_voice_en_21977512.mp3	two	3	1				en	Benchmark
aab3fa8c9e93f14eb3486ec30a641c87212bea680452f6040cd466a6a37ebab6d79dd5da4143531acfe7e4bb479c665bab44a0ce0a402494bc014a3e4e53b181	common_voice_en_22106982.mp3	one	3	0				en	Benchmark
ab03c8b82d93e7d4e74774baf100ad7993a3df0dd2d2c94b78a26389e7e5fc4e1de91a29e9fcd2cf947212839eb02d6a1917d1b4db3dd2b8e22fab15a8a8ded9	common_voice_en_22173050.mp3	no	2	0				en	Benchmark
ab03c8b82d93e7d4e74774baf100ad7993a3df0dd2d2c94b78a26389e7e5fc4e1de91a29e9fcd2cf947212839eb02d6a1917d1b4db3dd2b8e22fab15a8a8ded9	common_voice_en_22173053.mp3	one	2	0				en	Benchmark
ab03c8b82d93e7d4e74774baf100ad7993a3df0dd2d2c94b78a26389e7e5fc4e1de91a29e9fcd2cf947212839eb02d6a1917d1b4db3dd2b8e22fab15a8a8ded9	common_voice_en_22173066.mp3	two	2	1				en	Benchmark
ab497aff54fef8aa25b9eb921915da779f481e92367545c811dd0e05454240a2fe45d741eb81ac95c587a1a70d91133f7ee51a2ef75ac1356690b1e26a527578	common_voice_en_22212988.mp3	one	2	0				en	Benchmark
ab497aff54fef8aa25b9eb921915da779f481e92367545c811dd0e05454240a2fe45d741eb81ac95c587a1a70d91133f7ee51a2ef75ac1356690b1e26a527578	common_voice_en_22212989.mp3	yes	2	0				en	Benchmark
abc61afcd7d0bb883cc22d66f648f5f13f161c9118adebe6ad1e8acd311c7b6aead0b1eff821ca5a7bcbeca1aa15e2e8f226584cca40e1e7242a1f39656eb195	common_voice_en_22300146.mp3	yes	2	1				en	Benchmark
abc61afcd7d0bb883cc22d66f648f5f13f161c9118adebe6ad1e8acd311c7b6aead0b1eff821ca5a7bcbeca1aa15e2e8f226584cca40e1e7242a1f39656eb195	common_voice_en_22300152.mp3	no	2	0				en	Benchmark
ac52d7fff54a1d9cc32afca9551676ca76317728b0cdd87bfd71990061df8f4a060e55993a5df9a01a55b039e6feb27ce9c92c2d6c0874e51865f5e77b40f367	common_voice_en_22030535.mp3	three	4	2	fourties	male	us	en	Benchmark
ac52d7fff54a1d9cc32afca9551676ca76317728b0cdd87bfd71990061df8f4a060e55993a5df9a01a55b039e6feb27ce9c92c2d6c0874e51865f5e77b40f367	common_voice_en_22030539.mp3	yes	2	0	fourties	male	us	en	Benchmark
acfd1a2150b0bede04ec43147422dbac269dcd71aa531bc75b15c861e429dc37e6e629de9fe607d25afe8fa82e5fdfd66173002192bf3486aaaa2c1802d5980c	common_voice_en_22182663.mp3	four	2	0				en	Benchmark
acfd1a2150b0bede04ec43147422dbac269dcd71aa531bc75b15c861e429dc37e6e629de9fe607d25afe8fa82e5fdfd66173002192bf3486aaaa2c1802d5980c	common_voice_en_22182666.mp3	yes	3	0				en	Benchmark
acfd1a2150b0bede04ec43147422dbac269dcd71aa531bc75b15c861e429dc37e6e629de9fe607d25afe8fa82e5fdfd66173002192bf3486aaaa2c1802d5980c	common_voice_en_22182669.mp3	no	2	0				en	Benchmark
adc274a679f848bac9c4cd919c5df49c8aae54e0a088901e49de5c4a347420749ff7fcd8bffe2a059a907d683ecb91b558c0885318d27a7f1f8f94c8275e4543	common_voice_en_22022353.mp3	three	3	2				en	Benchmark
adc274a679f848bac9c4cd919c5df49c8aae54e0a088901e49de5c4a347420749ff7fcd8bffe2a059a907d683ecb91b558c0885318d27a7f1f8f94c8275e4543	common_voice_en_22022358.mp3	four	4	0				en	Benchmark
ae6e0325f590b10dda08802c75c97e12bc517ce0d788b450eb80e8a37e7aa8772150b6e13bcda7e478cefc275a6429926bf792d8ae2529fb3151dfddb4dac850	common_voice_en_22216369.mp3	four	2	0				en	Benchmark
ae6e0325f590b10dda08802c75c97e12bc517ce0d788b450eb80e8a37e7aa8772150b6e13bcda7e478cefc275a6429926bf792d8ae2529fb3151dfddb4dac850	common_voice_en_22216374.mp3	two	2	0				en	Benchmark
ae6e0325f590b10dda08802c75c97e12bc517ce0d788b450eb80e8a37e7aa8772150b6e13bcda7e478cefc275a6429926bf792d8ae2529fb3151dfddb4dac850	common_voice_en_22216378.mp3	three	2	0				en	Benchmark
ae728eb544120ca80f5c1500732106fe263a1391c66715bb0fdd6d9f5e0e34bc4fe253b159a6628c101e4e7d22c1d9c2775df22383c25511a5480eb82f9c6919	common_voice_en_22147785.mp3	yes	3	0				en	Benchmark
ae728eb544120ca80f5c1500732106fe263a1391c66715bb0fdd6d9f5e0e34bc4fe253b159a6628c101e4e7d22c1d9c2775df22383c25511a5480eb82f9c6919	common_voice_en_22147786.mp3	one	2	1				en	Benchmark
ae744e04b930895cb30d6a77d301f753bb14469a6945028e2e60faac5ac12b3986337437978fa11f43721a470f011df9d34d1b1b470bacbd7c577922277e6573	common_voice_en_22174455.mp3	two	2	0				en	Benchmark
af3ede954befd153cefb15c94477797075076043dc41eec4ca01c31e660e05df9c6340fe8e81a5e1ec604838b05617bdf20ebb09884cf88c8a6d70d23dd23e48	common_voice_en_22207939.mp3	no	2	0				en	Benchmark
af3ede954befd153cefb15c94477797075076043dc41eec4ca01c31e660e05df9c6340fe8e81a5e1ec604838b05617bdf20ebb09884cf88c8a6d70d23dd23e48	common_voice_en_22207940.mp3	three	2	1				en	Benchmark
afd61fc409c98177f22ee34c9889d4312fb79fc4d9eb8c4f4aefeed408d0496679b69d2b3dc0ebe2cabe98abf4abacc2df4c801bdc630c41808e2224f2f603c3	common_voice_en_22069208.mp3	no	2	1				en	Benchmark
afd61fc409c98177f22ee34c9889d4312fb79fc4d9eb8c4f4aefeed408d0496679b69d2b3dc0ebe2cabe98abf4abacc2df4c801bdc630c41808e2224f2f603c3	common_voice_en_22069209.mp3	three	2	1				en	Benchmark
afd61fc409c98177f22ee34c9889d4312fb79fc4d9eb8c4f4aefeed408d0496679b69d2b3dc0ebe2cabe98abf4abacc2df4c801bdc630c41808e2224f2f603c3	common_voice_en_22069212.mp3	one	3	1				en	Benchmark
b1aa7d6774f622b88d34d829e07d2f10e6e87a9b8e725bb76cffe70b5ae6cf4d6121c58565933da45897ff1195dbac30d543dedfa63f202c91f56217559c271d	common_voice_en_22012626.mp3	four	2	1				en	Benchmark
b2771e63af39ad34e2c09bf9c23bc7c208a99536cb3e7ef6e355bf4eeb55a0bbc026292bf7e54b38552d27507320f6f8a1d99538df2cece4993813caf9e3988a	common_voice_en_22047357.mp3	yes	3	0				en	Benchmark
b35ee057160fc0eeb18d6b3afffb5e954b1d224a3464cbeb8bc44d032fa44c278134d44fe70ac01a5e78e9f00cec938cfb4f7ead4bc8bab739999d3beeac50f6	common_voice_en_21960276.mp3	one	2	0				en	Benchmark
b35ee057160fc0eeb18d6b3afffb5e954b1d224a3464cbeb8bc44d032fa44c278134d44fe70ac01a5e78e9f00cec938cfb4f7ead4bc8bab739999d3beeac50f6	common_voice_en_21960280.mp3	no	3	0				en	Benchmark
b3f4e8223690cdb6fdc9cf09ca230225cc36070c9ce80a6d2bfbc6dc172352055dd01f1b59fd2478bfebd775c7a81975accfa668235cce03f76b3099495d91b8	common_voice_en_21970412.mp3	yes	2	0				en	Benchmark
b44257ed2028fa61f9d956f07c337cb106ab636ed8ceb9e83828970fc3fc471e3415cd35b546212bba6d143f4688a2ab9c7c6552c91553ecbf741de513430217	common_voice_en_21988798.mp3	no	4	2				en	Benchmark
b44257ed2028fa61f9d956f07c337cb106ab636ed8ceb9e83828970fc3fc471e3415cd35b546212bba6d143f4688a2ab9c7c6552c91553ecbf741de513430217	common_voice_en_21988799.mp3	yes	3	0				en	Benchmark
b44257ed2028fa61f9d956f07c337cb106ab636ed8ceb9e83828970fc3fc471e3415cd35b546212bba6d143f4688a2ab9c7c6552c91553ecbf741de513430217	common_voice_en_21988801.mp3	four	2	0				en	Benchmark
b44f9cff381d23cb46e8bc0cd9116aa5948f3739c73be2829449711c1710441dd172c969d6a13e1c16d36c44473648dc4e7dda49b82c24e5703d22e216159e2c	common_voice_en_22072388.mp3	yes	2	1				en	Benchmark
b4ba696b50d39030e1234047c778d676879650d8701cd926ef9daddaa384210dd942094255fb63908ab5863225c9c37bee4f1f9d075ddaadb4053404708a316d	common_voice_en_21970906.mp3	no	2	0				en	Benchmark
b521965902e8ea3255bdc445bc375a098b7c36e910848daa559cad136bcb8b20dcba0a95e51fd938f3d93bda305590089f931ba007eef266a1d59215da2147c5	common_voice_en_22000956.mp3	four	2	1				en	Benchmark
b521965902e8ea3255bdc445bc375a098b7c36e910848daa559cad136bcb8b20dcba0a95e51fd938f3d93bda305590089f931ba007eef266a1d59215da2147c5	common_voice_en_22000958.mp3	no	4	0				en	Benchmark
b53e9307e0d07168b3d8ea8e548a09ad45b57b5eaa16ec7ab948966a0eae4b5537de12d55fa4cfc9dc9fd245df37ae07d25f27f7937be7257e5ef72a2e383a34	common_voice_en_22144282.mp3	four	2	1				en	Benchmark
b53e9307e0d07168b3d8ea8e548a09ad45b57b5eaa16ec7ab948966a0eae4b5537de12d55fa4cfc9dc9fd245df37ae07d25f27f7937be7257e5ef72a2e383a34	common_voice_en_22144285.mp3	no	2	0				en	Benchmark
b5e2b9db9efadb4975551add66fc21f13fd3ede3d19e0f106e95f787d64daf2d0b49ef2156d99b7e4bab47b95360317760943e6b2c140a04031a232f4729e261	common_voice_en_22057474.mp3	two	3	0				en	Benchmark
b5e2b9db9efadb4975551add66fc21f13fd3ede3d19e0f106e95f787d64daf2d0b49ef2156d99b7e4bab47b95360317760943e6b2c140a04031a232f4729e261	common_voice_en_22057476.mp3	no	4	2				en	Benchmark
b624fe4e9fa0fbfacb0f0814771210e1d2362b7274a7dd78b9a4f65d387d694b4ad58e259b6d506067b030c3b72049752b427adde5c82ca558cb6322a300ade1	common_voice_en_22002531.mp3	three	2	1				en	Benchmark
b624fe4e9fa0fbfacb0f0814771210e1d2362b7274a7dd78b9a4f65d387d694b4ad58e259b6d506067b030c3b72049752b427adde5c82ca558cb6322a300ade1	common_voice_en_22002532.mp3	four	2	1				en	Benchmark
b65af77c26def80b4dafc108693b9a9ff06b915d8a7f3498c788e146be1f7b6775d9bb7ed00adac50efa75c4657e89c03ecd2e0df634f28a3d9e0577917870c0	common_voice_en_22217339.mp3	yes	2	0				en	Benchmark
b65af77c26def80b4dafc108693b9a9ff06b915d8a7f3498c788e146be1f7b6775d9bb7ed00adac50efa75c4657e89c03ecd2e0df634f28a3d9e0577917870c0	common_voice_en_22217348.mp3	one	2	0				en	Benchmark
b78fa3a0ed2270a78a7eb1924b94f2c2ac3ff5e85b7a79315771b304aa4678690098e047bad24f54a1005d34aa20c0f3899545de2861ee8fd7b3b3173a82629c	common_voice_en_22153832.mp3	no	2	0				en	Benchmark
b78fa3a0ed2270a78a7eb1924b94f2c2ac3ff5e85b7a79315771b304aa4678690098e047bad24f54a1005d34aa20c0f3899545de2861ee8fd7b3b3173a82629c	common_voice_en_22153839.mp3	three	2	0				en	Benchmark
b801a13d205e6220dbd76845438b59451b0d96899809f08ab076ff60e670e7a243f348b8c21cd570ae2c81342b98690ab0c7087ca59f16cecdc0b3354c6cb53c	common_voice_en_22256082.mp3	no	2	0				en	Benchmark
b801a13d205e6220dbd76845438b59451b0d96899809f08ab076ff60e670e7a243f348b8c21cd570ae2c81342b98690ab0c7087ca59f16cecdc0b3354c6cb53c	common_voice_en_22256083.mp3	four	2	0				en	Benchmark
b801a13d205e6220dbd76845438b59451b0d96899809f08ab076ff60e670e7a243f348b8c21cd570ae2c81342b98690ab0c7087ca59f16cecdc0b3354c6cb53c	common_voice_en_22256085.mp3	two	2	0				en	Benchmark
b8099866001f42597555776a3bfc664fa1d784d86eed538d71dc0242167a7eb5869fc4a8c787acd389afb0ffadd17890d294f6a779be7d8bb2cca65a166cc693	common_voice_en_21908389.mp3	two	2	1				en	Benchmark
